"","names","years","G","AB","R","H","X2B","HR","RBI","BB","BA","PA","TB","SlugPct","OBP","OPS","m1","m2","m3","m4"
"1672","Pete Rose","24","3562","14053","2165","4256","746","160","1314","1566","0.303","15861","5752","0.409","0.375","0.784","0.904642063635676","0.896637932770168","0.916697337359269","0.897372596543366"
"1","HOF Average","18.0063694267516","2161.28662420382","8007.65605095541","1338.36942675159","2419.28025477707","416.859872611465","224.101910828025","1231.64968152866","913.146496815287","0.302292993630573","9109.53503184713","3719.9872611465","0.464114649681529","0.375974522292994","0.840089171974522","0.516974021766447","0.514887852484819","0.519773636805778","0.515027152536856"
